_id,pubmed_id,title,abstract,authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],authors[7],authors[8],authors[9],authors[10],authors[11],authors[12],authors[13],authors[14],authors[15],authors[16],authors[17],authors[18],authors[19],authors[20],authors[21],authors[22],authors[23],authors[24],authors[25],authors[26],authors[27],authors[28],authors[29],authors[30],authors[31],authors[32],authors[33],authors[34],authors[35],authors[36],authors[37],authors[38],authors[39],authors[40],authors[41],authors[42],authors[43],authors[44],authors[45],authors[46],authors[47],authors[48],authors[49],journal,publication_date,doi,fulltext_link,pmcid,access,volume,issue,pages,updated_title,pdf_file,suggested_tags[0],suggested_tags[1],suggested_tags[2],suggested_tags[3],suggested_tags[4],suggested_tags[5],suggested_tags[6],suggested_tags[7],suggested_tags[8],suggested_tags[9],webscraped_date,status,moved,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],keywords[7],keywords[8],keywords[9],keywords[10]
6812eab14ef6922f6d6906b3,40258409,The randomized controlled trial to compare temporary permanent pacemaker vs temporary pacemaker in patients with conduction block after transcatheter aortic valve replacement: Rationale and design of the RECOVER trial.,"RATIONALE: Current guidelines and expert consensus recommend different time thresholds of temporary pacemaker (TM) indwelling in patients with conduction block after transcatheter aortic valve replacement (TAVR). Accordingly, this lack of clinical evidence and effective strategies has resulted in extensive variations in permanent pacemaker (PPM) implantation patterns, potentially leading to over-early PPM implantation. The use of a temporary permanent pacemaker (TPPM), which involves an active fixation pacing lead and an external pulse generator secured to the skin surface, may be effective and safe in these patients. TPPM may improve postoperative mobility and facilitate early discharge, while providing prolonged and stable pacing for the recovery of conduction block, thereby reducing unnecessary PPM implantation.\nDESIGN: The RECOVER trial is a prospective, multicenter, open-label, randomized controlled study comparing TPPM vs TM in patients with conduction block after TAVR. The trial will enroll 160 subjects across 13 sites in China. Inclusion criteria include patients with persistent third-degree atrioventricular block (AVB), second-degree AVB, first-degree AVB with symptoms (PR interval >300 ms), alternating bundle branch block or bifascicular block with syncope/blackness related symptoms occurred during TAVR procedure or within 1 month after TAVR. Enrolled patients will be randomized 1:1 to the TPPM group for a 1-month bridge or the TM group for conventional 24 to 48 hours pacing. The primary effectiveness endpoint is the rate of PPM implantation at 6 months after the occurrence of AVB. Secondary effectiveness endpoint is the rate of PPM implantation at 1 month after the occurrence of AVB. Safety endpoints include all-cause mortality and TPPM/TM/PPM procedure-related complications during the 6-month follow-up. Key data collected will include sociodemographic information, medical history, electrocardiograph, HOLTER, echocardiography, contrast-enhanced cardiac CT, details of procedures and pacemaker interrogation. Indication for PPM implantation will be adjudicated by an independent pacing electrophysiologist committee.\nCONCLUSION: The RECOVER trial will evaluate whether TPPM is superior to conventional TM in reducing the rate of PPM implantation in patients with conduction block after TAVR, with a buffer period to distinguish whether conduction block is reversible or persistent.\nCURRENT STATUS: The trial is still enrolling participants (with 14 enrolled as of January 1, 2025).\nTRIAL REGISTRATION: Randomized controlled trial to compare temporary permanent pacemaker vs temporary pacemaker in patients with conduction block after transcatheter aortic valve replacement. Chinese Clinical Trial Registry ChiCTR2400087536. Registered at July 30, 2024. https://www.chictr.org.cn/showproj.html?proj=227719.",Zhengming Jiang,Sanshuai Chang,Ling Tao,Jianfang Luo,Guosheng Fu,Yan Wang,Wenzhi Pan,Lianglong Chen,Zhenfei Fang,Yan Li,Ming Bai,Bo Yu,Xiang Cheng,Xiaoping Peng,Hasan Jilaihawi,Nicolo Piazza,Thomas Modine,Guangyuan Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American heart journal,2025-04-19,10.1016/j.ahj.2025.04.017,https://doi.org/10.1016/j.ahj.2025.04.017,,Paid,287,,41-49,The RCT to compare temporary permanent pacemaker vs temporary pacemaker in Pts with conduction block after TAVR Rationale and design of the RECOVER trial JIANG 2025,Not available,aortic valve replacement,transcatheter aortic valve,temporary permanent pacemaker,conduction block,PPM implantation,valve replacement,permanent pacemaker,PPM,transcatheter aortic,aortic valve,2025-04-30,,,,,,,,,,,,,
6812eab24ef6922f6d6906b4,40255006,[Diagnostic and therapeutic advances of valvular heart disease in China 2024].,2024年，国内外专家学者围绕心脏瓣膜病的诊断、治疗及预后管理等方面开展了大量研究。在主动脉瓣疾病方面，国际学者探索了无症状重度以及中度主动脉瓣狭窄患者行经导管主动脉瓣置换术的可行性，国内学者研发新型影像技术和人工智能进一步优化了术前评估及术后管理。在二尖瓣疾病方面，国产器械如DragonFly系统显著提高了经导管二尖瓣缘对缘修复术的临床疗效和安全性，同时国际研究推动了二尖瓣置换术的进步。在三尖瓣疾病方面，经导管三尖瓣置换术和三尖瓣缘对缘修复术为重度三尖瓣反流患者提供了有效的治疗手段。在肺动脉瓣领域，经导管肺动脉瓣植入术逐步成为右心室流出道功能障碍患者的首选治疗方法。未来，随着技术的持续优化及自主创新的深入推进，我国心脏瓣膜病的诊治水平将进一步提升，惠及更多患者。.,Y C Guo,X B Liu,J A Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhonghua xin xue guan bing za zhi,2025-04-24,10.3760/cma.j.cn112148-20250112-00033,https://doi.org/10.3760/cma.j.cn112148-20250112-00033,,Paid,53,4,418-424,[Diagnostic and therapeutic advances of valvular heart disease in China 2024] GUO 2025,Not available,valvular heart disease,Diagnostic and therapeutic,disease in China,therapeutic advances,advances of valvular,valvular heart,heart disease,Diagnostic,China,年，国内外专家学者围绕心脏瓣膜病的诊断、治疗及预后管理等方面开展了大量研究。在主动脉瓣疾病方面，国际学者探索了无症状重度以及中度主动脉瓣狭窄患者行经导管主动脉瓣置换术的可行性，国内学者研发新型影像技术和人工智能进一步优化了术前评估及术后管理。在二尖瓣疾病方面，国产器械如 DragonFly 系统显著提高了经导管二尖瓣缘对缘修复术的临床疗效和安全性，同时国际研究推动了二尖瓣置换术的进步。在三尖瓣疾病方面，经导管三尖瓣置换术和三尖瓣缘对缘修复术为重度三尖瓣反流患者提供了有效的治疗手段。在肺动脉瓣领域，经导管肺动脉瓣植入术逐步成为右心室流出道功能障碍患者的首选治疗方法。未来，随着技术的持续优化及自主创新的深入推进，我国心脏瓣膜病的诊治水平将进一步提升，惠及更多患者。,2025-04-30,rejected,,,,,,,,,,,,
6812eab34ef6922f6d6906b5,40255002,[Transcatheter aortic valve replacement for aortic valve regurgitation after left ventricular assist device implantation: a case report].,经导管主动脉瓣置换术（TAVR）是治疗主动脉瓣反流的有效手段。该文报道1例左心室辅助装置植入联合二尖瓣成形术后患者，因出现主动脉瓣反流逐步加重、左心室舒张末期内径进行性增大，行TAVR治疗，术后恢复良好。.,X L Sun,X Pan,N S Zhao,J F Zhang,H D Dai,D Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhonghua xin xue guan bing za zhi,2025-04-24,10.3760/cma.j.cn112148-20240531-00299,https://doi.org/10.3760/cma.j.cn112148-20240531-00299,,Paid,53,4,405-408,[TAVR for aortic valve regurgitation after LV assist device implantation a case report] SUN 2025,Not available,Transcatheter aortic valve,assist device implantation,left ventricular assist,ventricular assist device,aortic valve replacement,aortic valve regurgitation,Transcatheter aortic,aortic valve,device implantation,case report,2025-04-30,rejected,,,,,,,,,,,,
6812eab34ef6922f6d6906b6,40254143,Management of TAVR in asymptomatic or minimally symptomatic patients: Insights from resting angiographic microvascular resistance.,"BACKGROUND: The optimal timing of transcatheter aortic valve replacement (TAVR) for asymptomatic or minimally symptomatic patients with severe aortic stenosis (AS) remains controversial. Microvascular dysfunction and increased microcirculatory resistance have been linked to adverse outcomes in AS, suggesting that resting angiographic microvascular resistance (AMRr) may aid in identifying higher-risk patients.\nMETHOD: We conducted a retrospective study of 180 severe AS patients who underwent TAVR at Fuwai Hospital between 2012 and 2021. Patients were grouped based on an AMRr cutoff value of 490, identified through receiver operating characteristic (ROC) analysis. The primary endpoint was the incidence of major adverse cardiovascular events (MACE), including all-cause mortality, heart failure, and myocardial infarction. Kaplan-Meier and Cox regression analyses were used to compare outcomes between groups.\nRESULTS: A total of 180 asymptomatic or minimally symptomatic AS patients undergoing TAVR were enrolled. After a 40-month follow-up, the AMRr >490 group had a higher MACE risk, mainly driven by readmission for heart failure. Additionally, continuous analysis indicated that every 100-unit increase in AMRr was associated with an 18 %, 17 %, and 1.58-fold increased risk of MACE, all-cause mortality, and NOAF, respectively. Moreover, the addition of AMRr to a clinical model significantly improved the prediction of MACE (AUC 0.678 vs. 0.582, p = 0.023).\nCONCLUSION: Asymptomatic or minimally symptomatic AS patients with AMRr >490 had a significantly higher incidence of MACE and heart failure rehospitalization than those with AMRr ≤490 after TAVR. The inclusion of AMRr in a predictive model improved the accuracy for long-term MACE, demonstrating an incremental prognostic value.",Wence Shi,Moyang Wang,Guannan Niu,Zhenyan Zhao,Zheng Zhou,Dejing Feng,Yongjian Wu,Hongliang Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International journal of cardiology,2025-04-18,10.1016/j.ijcard.2025.133263,https://doi.org/10.1016/j.ijcard.2025.133263,,Paid,432,,133263,Management of TAVR in asymptomatic or minimally symptomatic Pts Insights from resting angiographic microvascular resistance SHI 2025,Not available,angiographic microvascular resistance,resting angiographic microvascular,asymptomatic or minimally,minimally symptomatic patients,minimally symptomatic,TAVR,MACE,patients,Insights from resting,angiographic microvascular,2025-04-30,,,Asymptomatic aortic stenosis,Microvascular dysfunction,Resting angiographic microvascular resistance,Transcatheter aortic valve replacement,,,,,,,
6812eab44ef6922f6d6906b7,40252774,Baseline right ventricular-pulmonary artery coupling and outcomes after transcatheter aortic valve replacement: A systematic review and meta-analysis.,No Abstract Found,Panagiotis Theofilis,Athanasios Sakalidis,Panayotis K Vlachakis,Emmanouil Mantzouranis,Paschalis Karakasis,Konstantinos Pamporis,Sotirios Dardas,Evangelos Oikonomou,Maria Drakopoulou,Kyriakos Dimitriadis,Konstantina Aggeli,Konstantinos Tsioufis,Dimitris Tousoulis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hellenic journal of cardiology : HJC = Hellenike kardiologike epitheorese,2025-04-17,10.1016/j.hjc.2025.04.003,https://doi.org/10.1016/j.hjc.2025.04.003,,Paid,,,,Baseline right ventricular pulmonary artery coupling and outcomes after TAVR A systematic review and meta analysis THEOFILIS 2025,Not available,aortic valve replacement,ventricular-pulmonary artery coupling,transcatheter aortic valve,Baseline right ventricular-pulmonary,valve replacement,review and meta-analysis,ventricular-pulmonary artery,artery coupling,coupling and outcomes,outcomes after transcatheter,2025-04-30,,,,,,,,,,,,,
6812eab44ef6922f6d6906b8,40252072,Commentator Discussion: Transcatheter versus surgical aortic valve replacement in patients younger than age 65 years in the United States.,No Abstract Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Journal of thoracic and cardiovascular surgery,2025-04-19,10.1016/j.jtcvs.2025.03.003,https://doi.org/10.1016/j.jtcvs.2025.03.003,,Paid,,,,Commentator Discussion Transcatheter versus SAVR in Pts younger than age 65 years in the United States  2025,Not available,Transcatheter versus surgical,United States,Commentator Discussion,versus surgical aortic,surgical aortic valve,aortic valve replacement,Transcatheter versus,younger than age,versus surgical,surgical aortic,2025-04-30,,,,,,,,,,,,,
6812eab54ef6922f6d6906b9,40252070,Valve Dragging Technique in Valve Migration After Self-Expanding Transcatheter Aortic Valve Replacement.,"BACKGROUND: Transcatheter aortic valve replacement (TAVR) may be considered for patients with symptomatic severe aortic regurgitation at high surgical risk.\nCASE SUMMARY: This article presents the case of a 74-year-old man who presented with dyspnea and was diagnosed with severe aortic regurgitation. TAVR with a self-expanding valve was performed but complicated with valve migration toward the left ventricle, resulting in severe paravalvular regurgitation. Ultimately, the valve dragging technique was used to reposition the initial valve and a second valve was implanted, achieving satisfactory final outcomes.\nDISCUSSION: This technique provides a novel strategy for valve migration after TAVR, avoiding surgical reintervention.\nTAKE-HOME MESSAGE: The valve dragging technique is a remedial measure for severe paravalvular regurgitation secondary to valve migration after self-expanding TAVR by dragging with a second valve.",Yinghao Sun,Jie Li,Yuan Liu,Jianfang Luo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-15,10.1016/j.jaccas.2025.103928,https://doi.org/10.1016/j.jaccas.2025.103928,,Paid,,,103928,Valve Dragging Technique in Valve Migration After Self Expanding TAVR SUN 2025,Not available,Transcatheter Aortic Valve,Aortic Valve Replacement,Transcatheter Aortic,Self-Expanding Transcatheter Aortic,Valve Dragging Technique,severe aortic regurgitation,Valve,Valve Replacement,Valve Migration,Aortic Valve,2025-04-30,,,aortic regurgitation,self-expanding,transcatheter aortic valve replacement,valve dragging technique,valve migration,,,,,,
6812eab64ef6922f6d6906ba,40252068,Unusual Case of Acute Type A Aortic Dissection During TAVR Bailout With a Self-Expanding Valve.,"BACKGROUND: Over the past 2 decades, transcatheter aortic valve replacement (TAVR) has emerged as a widely accepted treatment for patients with severe aortic valve stenosis. Acute aortic dissection, although rare, is a life-threatening complication associated with TAVR.\nCASE SUMMARY: An older man with severe aortic stenosis underwent TAVR. During valve deployment, catheter manipulation caused intimal disruption, leading to acute type A aortic dissection (TAAD). Remarkably, the dissection spontaneously sealed after prosthetic valve placement, thereby avoiding emergency surgery. A 6-month follow-up computed tomography angiography scan showed no extension of the dissection.\nDISCUSSION: In the case we report, the dissection spontaneously sealed with the use of a prosthetic valve, a finding that reinforces the feasibility of nonsurgical management of iatrogenic TAAD during TAVR in select cases.\nTAKE-HOME MESSAGE: The use of a biological valve offers a novel perspective on the conservative management of iatrogenic aortic dissection in high-risk patients during TAVR.",Lianyue Ma,Yongfeng Liang,Wei Gao,Mei Dong,Xiangjuan Liu,Yuan Cao,Xiao Meng,Guipeng An,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-14,10.1016/j.jaccas.2025.103919,https://doi.org/10.1016/j.jaccas.2025.103919,,Paid,,,103919,Unusual Case of Acute Type A Aortic Dissection During TAVR Bailout With a SEV MA 2025,Not available,TAVR Bailout,Aortic Dissection,TAVR,Aortic,Dissection,Acute aortic dissection,Acute Type,Valve,Bailout,severe aortic,2025-04-30,,,TAVR,transcatheter heart valve,type A aortic dissection,,,,,,,,
6812eab64ef6922f6d6906bb,40252066,Managing Cardiogenic Shock With Concurrent Transcatheter Aortic Valve Replacement and Percutaneous Coronary Intervention.,"BACKGROUND: Cardiogenic shock secondary to concomitant severe aortic stenosis (AS) and coronary artery disease (CAD) is a critical clinical condition requiring comprehensive management.\nCASE SUMMARY: A 75-year-old man presented with cardiogenic shock resulting from severe AS and CAD. Emergency surgery was performed. It involved initiation of extracorporeal circulatory support, followed by percutaneous coronary intervention (PCI) and, subsequently, transcatheter aortic valve replacement (TAVR) using a TaurusElite valve (Peijia Medical). This strategy resulted in marked hemodynamic improvement.\nDISCUSSION: This case highlights the efficacy and safety of concurrent PCI and TAVR as a lifesaving strategy for cardiogenic shock patients with concomitant severe CAD and AS.\nTAKE-HOME MESSAGES: Emergency PCI with concurrent TAVR represents a viable lifesaving strategy for cardiogenic shock patients with coexisting severe CAD and AS. Prophylactic extracorporeal circulation initiation is critical in TAVR procedures for patients with cardiogenic shock to prevent circulatory collapse and maintain systemic perfusion.",Tong Tan,Enjun Zhu,Hao Cui,Yongqiang Lai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-14,10.1016/j.jaccas.2025.103918,https://doi.org/10.1016/j.jaccas.2025.103918,,Paid,,,103918,Managing Cardiogenic Shock With Concurrent TAVR and PCI TAN 2025,Not available,Percutaneous Coronary Intervention,Transcatheter Aortic Valve,Aortic Valve Replacement,Cardiogenic Shock,Managing Cardiogenic Shock,Coronary Intervention,cardiogenic shock patients,Aortic Valve,Transcatheter Aortic,Percutaneous Coronary,2025-04-30,,,bicuspid aortic valve,cardiovascular disease,percutaneous coronary intervention,,,,,,,,
6812eab74ef6922f6d6906bc,40252065,Procedural Strategies in Transcatheter Aortic Valve Replacement for Patients With Small Aortic Annulus and Aortic Stenosis.,"Small aortic annulus is recognized as a critical risk factor in transcatheter aortic valve replacement, predisposing patients to prosthesis-patient mismatch. This case series examines 3 distinct anatomical subtypes of small aortic annulus patients undergoing transcatheter aortic valve replacement: 1) tricuspid aortic valve morphology; 2) type 0 bicuspid aortic valve; and 3) failed surgical bioprosthesis. The analysis highlights subtype-specific technical challenges and procedural optimization strategies, emphasizing the importance of preprocedural imaging and prosthesis selection in mitigating complications.",Changfu Liu,Zeyu Sun,Yingqian Zhang,Yang Mu,Dongkai Shan,Bo Jiang,Jing Wang,Yundai Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-14,10.1016/j.jaccas.2025.103929,https://doi.org/10.1016/j.jaccas.2025.103929,,Paid,,,103929,Procedural Strategies in TAVR for Pts With Small Aortic Annulus and AS LIU 2025,Not available,Transcatheter Aortic Valve,Aortic Valve Replacement,Small Aortic Annulus,Aortic Valve,aortic annulus patients,Aortic Stenosis,Transcatheter Aortic,Small Aortic,Aortic Annulus,Valve Replacement,2025-04-30,,,aortic stenosis,small aortic annulus,transcatheter aortic valve replacement,,,,,,,,
